Category,Sub_Category,Machine,Model,Product_Code,Product_Name,Unit,Qty,Part_Number,Brand,Product_Type,Import_Type,Country_Of_Orgin,Serial_NO,Store,Rack,Bin,Status
,,,,17.10.079,Tapper Lock Bush,Pcs,2,,,,,,,,,,
,,,,17.10.069,Spar Gear-22T,Pcs,2,,,,,,,,,,
,,,,17.10.084,Tapper Lock Bush for Droper Bush,Pcs,2,,,,,,,,,,
,,,,17.10.082,Tapper Lock Bush for Droper Bush,Pcs,2,,,,,,,,,,
,,,,17.10.080,Tapper Lock Bush ,Pcs,2,,,,,,,,,,
,,,,17.10.083,Spar Gear with pin,pcs,2,,,,,,,,,,
,,,,17.10.036,Helical Spring -31x17mm,pcs,5,,,,,,,,,,
,,,,17.10.037,Helical Spring -27x14mm,Pcs,5,,,,,,,,,,
,,,,,Nylon Bush-30x45x70mm,Pcs,9,,,,,,,,,,
,,,,,5mm Alen key Cot- 9.5x16mm,Pcs,44,,,,,,,,,,
,,,,17.10.081,Taper Lock bush ,Pcs,2,,,,,,,,,,
,,,,,5mm Alen key -10x12mm,Pcs,29,,,,,,,,,,
,,,,17.10.045,Scraper 5mm,pcs,10,,,,,,,,,,
,,,,,6mm Alen key Bolt-8x20mm,Pcs,100,,,,,,,,,,
,,,,17.10.065,Elbow Male Stud -6mm,Pcs,11,,,,,,,,,,
,,,,17.10.060,Thrust washer ,Pcs,2,,,,,,,,,,
,,,,17.10.061,Color Lickerin ,Pcs,2,,,,,,,,,,
,,,,,Steel Ball -Dia-8mm,Pcs,18,,,,,,,,,,
,,,,,Hexagonal Bolt with Nut-8x78mm,Pcs,25,,,,,,,,,,
,,,,,5mm Alen Key Cot- 11'x35mm,Pcs,48,,,,,,,,,,
,,,,17.10.073,Spring,Pcs,12,,,,,,,,,,
,,,,17.10.067,Elbow -3/8'',Pcs,12,,,,,,,,,,
,,,,17.10.062,Ecentric Drive Gear-48T,Pcs,2,,,,,,,,,,
,,,,17.10.074,Special washer,Pcs,4,,,,,,,,,,
,,,,17.02.256,Flat Belt-1607x28x1.5mm,Pcs,1,,,,,,,,,,
,,,,17.02.255,Flat Belt-1665x28x1.5mm,pcs,1,,,,,,,,,,
,,,,17.02.069,Flat Belt-720x20x1.5mm,Pcs,1,,,,,,,,,,
,,,,17.02.257,Flat Belt-1253x30x1.5mm,Pcs,1,,,,,,,,,,
,,,,17.02.254,Flat Belt-618x30x1.5mm,Pcs,1,,,,,,,,,,
,,,,17.02.259,Flat Belt-1289x20x1.5mm,Pcs,1,,,,,,,,,,
,,,,17.02.316,Flat Belt-1190x20x1.5mm,Pcs,2,,,,,,,,,,
,,,,17.02.264,Flat Belt-698x20x1.5mm,Pcs,1,,,,,,,,,,
,,,,17.02.261,Flat Belt-626x30x1.5mm,Pcs,1,,,,,,,,,,
,,,,17.02.252,Flat Belt-1300x20x1.5mm,Pcs,1,,,,,,,,,,
,,,,17.02.184,Flat Belt-1265x20x1.5mm,Pcs,1,,,,,,,,,,
,,,,17.02.222,Flat Belt-790x25x1.5mm,Pcs,3,,,,,,,,,,
,,,,17.02.258,Flat Belt-1273x20x1.5mm,Pcs,1,,,,,,,,,,
,,,,17.02.223,Flat Belt-880x12x1.5mm,Pcs,1,,,,,,,,,,
,,,,17.02.262,Flat Belt-1273x20x2,Pcs,12,,,,,,,,,,
,,,,17.02.260,Flat Belt-865x25,Pcs,1,,,,,,,,,,
,,,,17.02.139,Flat Belt-760x12x15mm,Pcs,2,,,,,,,,,,
,,,,17.02.052,Flat Belt-1372x64x2.2mm,Pcs,3,,,,,,,,,,
,,,,,Flat Belt-1392x65,Pcs,1,,,,,,,,,,
,,,,,Flat Belt-492x63,Pcs,1,,,,,,,,,,
,,,,,Flat Belt-780x25x2m,Pcs,3,,,,,,,,,,
,,,,,Flat Belt-485x65x1.5mm,Pcs,4,,,,,,,,,,
,,,,,Flat Belt-470x90x1.5mm,pcs,3,,,,,,,,,,
,,,,,Flat Belt-1350x15x2mm    TC11/15,pcs,4,,,,,,,,,,
,,,,,Flat Belt-1690x25x2mm   TC03,pcs,6,,,,,,,,,,
,,,,,Flat Belt-3330x50x2mm TC 03,pcs,3,,,,,,,,,,
,,,,17.09.019,Doffer Gear   ,pcs,1,,,,,,,,,,
,,,,18..26.060,Coupling Lock Bush,pcs,9,,,,,,,,,,
,,,,,Alu Cot-19x29x28mm   ,pcs,1100,,,,,,,,,,
,,,,,Alu Cot-19x29x28mm ,pcs,1100,,,,,,,,,,
,,,,,Alu Cot-19x30x28 H-E 463/AF,pcs,2800,,,,,,,,,,
,,,,,Alu Cot-19x30x28 E465/AF,pcs,2700,,,,,,,,,,
,,,,,Alu Cot-19x30x28 RD75,pcs,2700,,,,,,,,,,
,,,,,Bottom Appron -37-3x1.2m,pcs,,,,,,,,,,,
,,,,,Top Appron -37x28x1m,pcs,,,,,,,,,,,
,,,,,Bottom Appron -83x30x1.1mm,pcs,,,,,,,,,,,
,,,,17.02.212,Flat Belt- 1200x60x3mm,pcs,2,,,,,,,,,,
,,,,17.02.141,Flat Belt- 1250x60x30mm,pcs,3,,,,,,,,,,
,,,,17.02.318,Flat Belt- 1130x90x3.5mm,pcs,1,,,,,,,,,,
,,,,,Flat Belt- 1165x90x3mm,pcs,10,,,,,,,,,,
,,,,,Timing Belt- 560H-38,pcs,5,,,,,,,,,,
,,,,,Timing Belt- 390H25,pcs,3,,,,,,,,,,
,,,,,Ring Cup- 40x54x10mm,pcs,1400,,,,,,,,,,
,,,,,Knee Brake  RX240,pcs,2,,,,,,,,,,
,,,,17.19.083,Oil Tank Complete RX240,pcs,1,,,,,,,,,,
,,,,,Allu Cot -19x29x28,pcs,471,,,,,,,,,,
,,,,,Bracket RX240,pcs,3600,,,,,,,,,,
,,,,,Tin Pully ,pcs,18,,,,,,,,,,
,,,,,Bracket  Complete Ring Plate75 GPR,pcs,18,,,,,,,,,,
,,,,,251101010-00,,,,,,,,,,,,
,,,,,Oil Pum top -11A,pcs,2,P/N-75202-00004,,,,,,,,,
,,,,,Cupling Complete Tin Pully Shaft,pcs,1,P/N-R2202-11011-0A,,,,,,,,,
,,,,,Bracket Complete Tension DE,pcs,15,,,,,,,,,,
,,,,,wire Snail 240 (T- Type D-4),pcs,25,,,,,,,,,,
,,,,,Pully Complete Spindle Tape ,pcs,5,P/N-R2203-51012-00,,,,,,,,,
,,,,,Nut Ring Liftiing Screw LH60,pcs,20,,,,,,,,,,
,,,,,Nut Ring Liftiing Screw  R-,Pcs,26,P/N-R2502-21010-00,,,,,,,,,
,,,,,Pully Complete Spindle Drive,Pcs,15,P/N- R2200-21030-0A,,,,,,,,,
,,,,,Top Clearer Roller,Pcs,6,,,,,,,,,,
,,,,,Spindle Openner,Pcs,5,,,,,,,,,,
,,,,,Arm Pressure (P/N-1719101),Pcs,1,(P/N-1719101),,,,,,,,,
,,,,,Bush for Lifting Screw,Pcs,30,P/N-1719104),,,,,,,,,
,,,,,Gear Screw Lifting M (L218) L side,Pcs,1,,,,,,,,,,
,,,,,Gear wheel Lifting Drive shaft ,Pcs,1,P/N-1719107,,,,,,,,,
1700000,,,,17.19.106,Felt Ring Cover ,Pcs,15,,,,,,,,,,
,,,,17.19.105,Oil Filter,Pcs,4,P/N-R0414-25010-00),,,,,,,,,
,,,,17.19.098,Middle Tap Roller ,Pcs,20,P/N- R3433-51030-00,,,,,,,,,
,,,,17.19.095,Front Bottom Roller Shaft,Pcs,1,P/N-R0311-01020-00,,,,,,,,,
,,,,17.19.078,Middle Roller Shaft L-Hand,Pcs,1,P/N-R1353-02060-00,,,,,,,,,
,,,,17.19.091,Middle Roller Shaft R-Hand,Pcs,1,P/N-R0353-01050-00,,,,,,,,,
,,,,17.19.092,Middle Roller Shaft L-Hand,Pcs,1,P/N-R00353-02050-00,,,,,,,,,
,,,,17.19.079,Middle Roller Shaft ,Pcs,1,P/N-R1353-01060-00,,,,,,,,,
,,,,17.19.081,Back Roller Shaft (R-Hand),Pcs,1,P/N-R1363-01060-00,,,,,,,,,
,,,,17.19.077,Fluted Botom Roler  L-Hand,Pcs,1,P/N-R3451-12060-00,,,,,,,,,
,,,,17.19.075,Knuling Botom Roler L-Hand,Pcs,1,P/N-R345212071-00,,,,,,,,,
,,,,17.19.076, Botom Knurled R/H Roler L-Hand,Pcs,1,P/N-3452-11071-00,,,,,,,,,
,,,,17.19.097,Front Roller Shaft(R/H),Pcs,1,P/N-R1301010660-00,,,,,,,,,
,,,,17.19.090,Front Roller Shaft(R/H),Pcs,1,P/N- R0311-61050-00,,,,,,,,,
,,,,17.19.094,Back Roller Shaft(R/H),Pcs,1,P/N-R1363-01060-00,,,,,,,,,
,,,,17.19.089,Front Roller Shaft(L/H),Pcs,1,P/N-R0311-62050,,,,,,,,,
,,,,17.19.093,Back Roller Shaft(R/H),Pcs,1,P/N-R0363-01060-00,,,,,,,,,
,,,,17.19.084,Apron Bridge Bar,Pcs,5,P/N-3411-01250-00,,,,,,,,,
,,,,17.19.086,Lapet Lifting Screw (L/HH),Pcs,2,P/N-R2502-12013-00,,,,,,,,,
,,,,17.19.085,Lapet Lifting Screw (R/H),Pcs,2,P/N-R2502-11013-00,,,,,,,,,
,,,,17.19.080,Front Roller Shaft,Pcs,1,P/N-R1301-02000-00,,,,,,,,,
,,,,17.19.082,Back Roller Shaft(L/H),Pcs,1,P/N- R1363-02060-00,,,,,,,,,
,,,,17.19.102,Roller Stand ,Pcs,2,P/N-R3401-01021-00,,,,,,,,,
,,,,,Spindle Tape   (RX240),Pcs,80,,,,,,,,,,
,,,,17.19.111,Nut for Lifting Screw R-Hand (Lapet),Pcs,17,,,,,,,,,,
,,,,17.19.112,Nut for Lifting Screw L-Hand (Lapet),Pcs,17,,,,,,,,,,
,,,,17.19.061,Nut for Lifting Screw R-Hand  Local ,Pcs,8,,,,,,,,,,
,,,,17.19.062,Nut for Lifting Screw L-Hand  Local ,Pcs,10,,,,,,,,,,
,,,,17.19.122,Plastic Lapet Bracket,Pcs,50,,,,,,,,,,
,,,,18.19.024,Draf Change Gear-41T,Pcs,10,,,,,,,,,,
,,,,17.18.153,Upper Bearing for Lifting Pad,Pcs,10,,,,,,,,,,
,,,,17.18.057,Spring Support(L-Side),Pcs,10,P/N-TEJ-66-0044,,,,,,,,,
,,,,17.18.057,Spring Support(R-Side),Pcs,45,P/N-TEJ-6600-44,,,,,,,,,
,,,,17.18.063,Bottom Ring ,Pcs,200,,,,,,,,,,
,,,,17.18.052,Clam Pine Pice for Roving Pad,Pcs,5,,,,,,,,,,
,,,,,Tape Tension Pully,Pcs,38,,,,,,,,,,
,,,,,Lattace Appron -130x25mm Mas 128 Com,Pcs,10000,,,,,,,,,,
,,,,,Lattace Appron -130x25mm Mas 128 Com,Pcs,3447,,,,,,,,,,
,,,,17.18.048,Coupling for Driving Shaft,Pcs,1,,,,,,,,,,
,,,,17.19.115,Lifting Housing Cover,Pcs,29,,,,,,,,,,
,,,,17.18.058,Preser Relay ,Pcs,3,P/N-EY-25-2,,,,,,,,,
,,,,17.18.062,Balance Hammer,Pcs,5,P/N-TEJ-46-33,,,,,,,,,
,,,,17.19.058,Cover for ring Lifting Screw (l-220M),Pcs,260,,,,,,,,,,
,,,,09.13.001,Grease Nipple -8mm,Pcs,40,,,,,,,,,,
,,,,,Roller Middle Top (L-70mm),Pcs,7,,,,,,,,,,
,,,,08.05.011,M.S Bolt(L-Thrad) 8x30mm,Pcs,20,,,,,,,,,,
,,,,17.05.014,Cir Clip (Outer)-22mm,Pcs,20,,,,,,,,,,
,,,,17.05.017,Cir Clip (Ther)-37mm,Pcs,15,,,,,,,,,,
,,,,17.18.045,Tape Tension Pully,Pcs,18,,,,,,,,,,
,,,,17.19.053,Ring Cup Kannai-40x54x19m,Pcs,78,,,,,,,,,,
,,,,17.18.071,Middle Roller (R-Side),Pcs,3,,,,,,,,,,
,,,,17.18.073,Middle Roller (L-Side),Pcs,1,,,,,,,,,,
,,,,17.18.069,F&Z Last (L),Pcs,1,,,,,,,,,,
,,,,17.18.075,Middle Roller (R-Side),Pcs,1,,,,,,,,,,
,,,,17.18.076,Middle First Part (L-Side),Pcs,1,,,,,,,,,,
,,,,17.18.074,F&Z Last ® Fast Back roller ,Pcs,1,,,,,,,,,,
,,,,17.18.072,Middle Roller Fast Part (L-Side),Pcs,2,,,,,,,,,,
,,,,17.18.067,Front Back Roller Fast Part,Pcs,3,,,,,,,,,,
,,,,17.18.068,F&Z Middle (L),Pcs,2,,,,,,,,,,
,,,,17.18.065,Torson Bar(P/N-TEJ258-20),Pcs,2,,,,,,,,,,
,,,,,Gear Screw Lifting M (L-218),Pcs,5,,,,,,,,,,
,,,,18.19.025,Draft Change Gear -42T,Pcs,10,,,,,,,,,,
,,,,17.19.115,Lifting Cover,Pcs,45,,,,,,,,,,
,,,,17.19.04,Cadle ,Pcs,255,,,,,,,,,,
,,,,,Kit for thre Cylinder for Cot Grinding Machine,set,1,,,,,,,,,,
,,,,,Spring for Grinding Machine,set,1,,,,,,,,,,
,,,,,Bearing for oscilling gear Box Granding M/C,set,1,,,,,,,,,,
,,,,,Idle Gear  with sleeve-18T Grinding Machine,pcs,1,,,,,,,,,,
,,,,,Dead center 5PAI for Cot Grinding M/C,Pcs,10,,,,,,,,,,
,,,,,Drill for wheel shaft for grinding M/C,set,1,,,,,,,,,,
1700000,,,,17.18.042,Separator,Pcs,122,(P/N-TEJ42A-180,,,,,,,,,
,,,,17.18.066,Pawl,Pcs,2,(P/N-25600414),,,,,,,,,
,,,,17.18.007,Cadle(China) Texpart,pcs,250,,,,,,,,,,
,,,,,Pipe Joint Fluid,pcs,7,(P/N-HFJA-506-2122),,,,,,,,,
,,,,,Top roller Frame,pcs,7,,,,,,,,,,
,,,,,Gear Cover Casing ,pcs,15,,,,,,,,,,
,,,,,Connecting for Fluid Pipe,pcs,8,P/N-HFJA-506-212,,,,,,,,,
,,,,,Joint for Suction Pipe(Big),pcs,6,,,,,,,,,,
,,,,,Joint for Suction Pipe(Small)-90,pcs,8,P/N- HFJA-506-250,,,,,,,,,
,,,,,Joint for Suction Pipe(I-Type),pcs,12,,,,,,,,,,
,,,,,Joint for Suction (Black Colour),pcs,8,P/N- RYS-NF39,,,,,,,,,
,,,,,T-Joint ,pcs,8,(P/N- RX220-8-028),,,,,,,,,
,,,,,Fluid pipe Stand    (Compact M/C),pcs,14,,,,,,,,,,
,,,,,End Plug(R-Side)        ..,pcs,30,,,,,,,,,,
,,,,,End Plug(L-Side)        ..,pcs,30,,,,,,,,,,
,,,,,Sprip                         ..,pcs,40,,,,,,,,,,
,,,,,Tensionar                 ..,pcs,10,,,,,,,,,,
,,,,,Gear Idle-40T            ..,pcs,3,,,,,,,,,,
,,,,,Suction Mouth         ..,pcs,60,,,,,,,,,,
,,,,,Fluid ,pcs,8,,,,,,,,,,
,,,,,Suction Pipe (I-Type) small,pcs,8,P/N-PHJA-506-27x250,,,,,,,,,
,,,,,Positioning Tolling(P-G-Z-0002)  com Pact,pcs,1,,,,,,,,,,
,,,,,Gear Shaft     Com Pact M/C,pcs,1,,,,,,,,,,
,,,,,Roller Stand com Pact M/C,pcs,1,P/n- HFJA-503-28,,,,,,,,,
,,,,,Preser Meter 100-4000 Com pact M/C,pcs,1,,,,,,,,,,
,,,,,Suction Pipe (Big)-50mm Com Pact M/C,pcs,6,,,,,,,,,,
,,,,,Profile Set (R-side) Com Pact M/C,pcs,6,,,,,,,,,,
,,,,,Profile Set (L-side) Com Pact M/C,pcs,6,,,,,,,,,,
,,,,,Suction Pipe ( Black) Com pact m/C,pcs,8,,,,,,,,,,
,,,,,Gear Shaft     Com Pact M/C,pcs,2,,,,,,,,,,
,,,,,Gear Idle Com Pact M/C,pcs,12,,,,,,,,,,
,,,,,Suction Fluid  Com Pact M/C,pcs,8,,,,,,,,,,
,,,,,Connecting Pipe for Fluid (I-Type)-30/33,pcs,8,,,,,,,,,,
,,,,,Pipe Joint for Fluid pipe Com Pact M/C,pcs,8,,,,,,,,,,
,,,,,End Plug (L-Side) Com Pact M/C,pcs,40,,,,,,,,,,
,,,,,End Plug (R-Side) Com Pact M/C,pcs,40,,,,,,,,,,
,,,,,Connector Suction Pipe Com Pact M/C,pcs,20,,,,,,,,,,
,,,,,Front Roller Holder Com Pact M/C,pcs,12,,,,,,,,,,
,,,,,Joint Pipe (Angle Type) Big Size com Pact,pcs,6,,,,,,,,,,
,,,,,Joint Suction Pipe (L-Type) small,pcs,8,,,,,,,,,,
,,,,,Joint for Suction Pipe (I Type),pcs,12,,,,,,,,,,
,,,,,Gear Cover Casing  Com Pact M/C,pcs,10,,,,,,,,,,
,,,,,Breathering Mouth      ..           ..,pcs,40,,,,,,,,,,
,,,,,Tensionar                 ..,pcs,20,,,,,,,,,,
,,,,,SS Craft slice           ..            ..,pcs,40,,,,,,,,,,
,,,,,Foam washer          ..              ..,pcs,90,,,,,,,,,,
,,,,,Tooling                  ..               ..,pcs,2,,,,,,,,,,
,,,,,Suction Pipe (I-Type)-27          ..             .. ,pcs,8,,,,,,,,,,
,,,,,Roller Stand com Pact M/C,pcs,2,,,,,,,,,,
,,,,,T-Joint    Com Pact m/C,pcs,8,,,,,,,,,,
,,,,,Suction Pipe-50mm(Big)  Com Pact M/C,pcs,6,,,,,,,,,,
,,,,,End Plug (L-side) Com Pact M/C,pcs,40,,,,,,,,,,
,,,,,Foam washer          ..              ..,pcs,120,,,,,,,,,,
,,,,,Pipe Joint for Fluid pipe Com Pact M/C,pcs,8,,,,,,,,,,
,,,,,Joint for Suction Pipe-Itype) Com Pact M/C,pcs,12,,,,,,,,,,
,,,,,Fluied pipe fitting set ( Com Pact M/C),pcs,12,,,,,,,,,,
,,,,,Gear Cover ( Com Pact M/C),pcs,12,,,,,,,,,,
,,,,,Top Roller Frame ( Com Pact M/C),Pcs,12,,,,,,,,,,
,,,,,Gear Cover Casing (Com Pact M/C),pcs,12,,,,,,,,,,
,,,,,SS Strip  ( Com Pact M/C),pcs,40,,,,,,,,,,
,,,,,Spaner ( Com Pact M/C),pcs,2,,,,,,,,,,
,,,,,Section Pipe (BlacK)( Com Pact M/C),pcs,8,,,,,,,,,,
,,,,,Tensionar                 ..           ..,pcs,40,,,,,,,,,,
,,,,,Idle Gear-40T           ..            ..,pcs,11,,,,,,,,,,
,,,,,Joint for Suction Pipe(L-type)   ..       ..,pcs,8,,,,,,,,,,
,,,,,Joint for suction Pipe( Angle type) ..       ..,pcs,6,,,,,,,,,,
,,,,,Connecting for Suction Pipe          ..       ..,pcs,8,,,,,,,,,,
,,,,,Suction Pipe ( I-type) Small          ..        ..,pcs,8,,,,,,,,,,
,,,,,T- Joint for Suction pipe               ..        ..,pcs,8,,,,,,,,,,
,,,,,Joint for Suction Pipe mouth      ..         ..,pcs,60,,,,,,,,,,
,,,,,Gear Shaft     Com Pact M/C,pcs,2,,,,,,,,,,
,,,,,Suction Fluid  Com Pact M/C,pcs,8,,,,,,,,,,
,,,,,Profile Tube set (R-Side) Com Pact M/C,pcs,6,,,,,,,,,,
,,,,,Profile Tube set (L-Side) Com Pact M/C,pcs,6,,,,,,,,,,
,,,,,Suction Pipe-50mm(Big)  Com Pact M/C,pcs,6,,,,,,,,,,
,,,,,Roller Stand com Pact M/C,pcs,2,,,,,,,,,,
,,,,,End Plug (R-Side) Com Pact M/C,pcs,40,,,,,,,,,,
,,,,,Spindle Tape -2582x11x0.6mm (FA507),pcs,4000,,,,,,,,,,
,,,,,Spindle Tape -2457x11x0.6mm (FA507),pcs,2400,,,,,,,,,,
,,,,,Roller Stand com Pact M/C,pcs,17,,,,,,,,,,
,,,,,Bearing Holder ( Com Pact M/C),pcs,1,,,,,,,,,,
,,,,,Slide back for Roller Stand,pcs,25,,,,,,,,,,
,,,,,Spindle Tape  Tension Device (FA507),pcs,50,P/N-TeJ-46C-03-05-00A,,,,,,,,,
,,,,,Spindle Tape  Tension Device (FA507),pcs,50,P/N-TeJ-46E-03-05-00A,,,,,,,,,
,,,,,worm wheel (P/N-TEJ256-13),pcs,3,,,,,,,,,,
,,,,,Tension Pully with ball bearing ,pcs,80,P/N-DZP705,,,,,,,,,
,,,,,Builder Cam(TEJ-256-38),pcs,1,,,,,,,,,,
,,,,,Shelf for centric Rool,pcs,2,P/N-TEJ56-62,,,,,,,,,
,,,,,Suction Fluid  (Right) Assyble ,pcs,Nil,P/N-TEJ-266-00-34,,,,,,,,,
,,,,,Clean out Door,pcs,5,P/N-TEJ267-00-18,,,,,,,,,
,,,,,Adjust Bolt (L-Thread),pcs,5,P/N-TEJ-56-37,,,,,,,,,
,,,,,Adjust Bolt (R-Thread),pcs,5,,,,,,,,,,
,,,,,Hock for Rachet wheel,pcs,2,P/N-TEJ256,,,,,,,,,
,,,,,Spindle with bolster -18.5mm RX240,pcs,189,,,,,,,,,,
,,,,,Bobbin Holder(Fixed),pcs,1590,,,,,,,,,,
,,,,,Tape Clear Roller(2 Spindle) RX240,pcs,2700,,,,,,,,,,
,,,,,Roller Stand  (FA507),Pcs,492,,,,,,,,,,
,,,,,Front Roller (L-Side) Dia=25mm,Pcs,240,,,,,,,,,,
,,,,,Front Roller (R-Side) Dia=25mm,Pcs,240,,,,,,,,,,
,,,,,Top Clearer Roller-44x260mm,Pcs,300,,,,,,,,,,
,,,,,Joint Universal,Pcs,1,(P-72103-30001-0C),,,,,,,,,
,,,,,Timing Belt-5005x14mx2002,Pcs,2,P/N-72202-00201,,,,,,,,,
,,,,,Timing Belt-500HP-514m1358,Pcs,2,,,,,,,,,,
,,,,,Timing Belt-406-EV5GT-9RF,Pcs,2,P/N-72202-46001-0A,,,,,,,,,
,,,,,Timing Belt-1520-EV8yu-40RF,Pcs,2,P/N-72202-52005-0A,,,,,,,,,
,,,,,Timing Belt-500514m1540,Pcs,2,P/N-72202-54001,,,,,,,,,
,,,,,Timing Belt-1688xEV8yu-40RF,Pcs,2,P/N-72202-68801-0A,,,,,,,,,
,,,,,Ball Bearing- 1309K NSK,Pcs,1,P/N-73204-45010-00,,,,,,,,,
,,,,,Bearing Roller-22206C3,Pcs,1,P/N-73205-30001,,,,,,,,,
,,,,,Bearing Sleeve-H310(NSK),Pcs,1,P/N-73221-45001-00,,,,,,,,,
,,,,,Ball Bearing-6003ZZ,Pcs,1,P/N-73260-17003,,,,,,,,,
,,,,,Ball Bearing- 6004ZZ,Pcs,1,P/N-73260-20002,,,,,,,,,
,,,,,Ball Bearing- 6005ZZ,Pcs,1,P/N-73260-25002,,,,,,,,,
,,,,,Ball Bearing - 6005ZZc3,Pcs,3,P/N-73260-25003,,,,,,,,,
,,,,,Ball Bearing-6006ZZ,Pcs,2,P/N-73260-3003,,,,,,,,,
,,,,,Ball Bearing - 6202ZZ,Pcs,1,P/N-73262-15005,,,,,,,,,
,,,,,Ball Bearing - 6204ZZ,Pcs,1,P/N-73262-20003,,,,,,,,,
,,,,,Ball Bearing-6206ZZ,Pcs,1,,,,,,,,,,
,,,,,Ball Bearing-6206ZZ,Pcs,1,P/N-73262-30004,,,,,,,,,
,,,,,Ball Bearing-6207zz,Pcs,1,P/N-73262,,,,,,,,,
,,,,,Ball Bearing -6207zz,Pcs,1,P/N-73262-35004,,,,,,,,,
,,,,,Ball Bearing-6207ZZc3,Pcs,3,P/N-3262-35011-00,,,,,,,,,
,,,,,Ball Bearing -6208ZZCM/5K,Pcs,1,,,,,,,,,,
,,,,,Ball Bearing - 6307ZZk&H 307,Pcs,1,P/N-73263-35003,,,,,,,,,
,,,,,Ball Bearing -6307ZZ/C3,Pcs,3,P/N-73263-35009,,,,,,,,,
,,,,,Elbow (Blue)-6x1/8),Pcs,1,P/N-74423-06001,,,,,,,,,
,,,,,Elbow (Blue)-8x1/8),Pcs,1,P/N-74423-08001,,,,,,,,,
,,,,,Oil Seal(Ad4212A0),Pcs,1,P/N-75611-10001,,,,,,,,,
,,,,,Oil Seal (AD1145EO),Pcs,1,P/N-75611-22002,,,,,,,,,
,,,,,Oil Seal (AD265/GO),Pcs,1,P/N-75611-45002,,,,,,,,,
,,,,,Oil Seal (AD2788GO),Pcs,1,,,,,,,,,,
,,,,,Oil Seal (AE3459HO),Pcs,1,P/N-75611-68001,,,,,,,,,
,,,,,Pinion Differencial (2.5m-17T),Pcs,1,P/N-F0212-23020-0B,,,,,,,,,
,,,,,Gear Differencial (2.5m-33T),Pcs,1,P/N-F0212-25010-00,,,,,,,,,
,,,,,Pinion Differencial (2.5m-29T),Pcs,1,P/N-0212-32020-OC,,,,,,,,,
,,,,,Worm Gear,Pcs,1,(P/N-F0238-34010-0C),,,,,,,,,
,,,,,worm Wheel,Pcs,1,(p/N-F0238-34010-0C),,,,,,,,,
,,,,,Gear Double Carrier (1.75m-60T),Pcs,1,P/N-F0254-33020-00),,,,,,,,,
,,,,,Gear Compound Back Draft(1.75m-60T),Pcs,1,P/N-F0254-4304-00,,,,,,,,,
,,,,,Gear Total Draft Change (1.75m-35T),Pcs,1,P/N-F0257-00350-00,,,,,,,,,
,,,,,Gear Total Draft Change (1.75m-36T),Pcs,1,P/N-F0257-00360-00,,,,,,,,,
,,,,,Gear Total Draft Change (1.75m-37T),Pcs,1,P/N-F025-00370-00,,,,,,,,,
,,,,,Gear Total Draft Change (1.75m-49T),Pcs,1,P/N-F0257-00490-00,,,,,,,,,
,,,,,Gear Total Draft Change(1.75m-50T),Pcs,1,P/N-F0257-00500-00,,,,,,,,,
,,,,,Gear Total Draft Change(1.75m-51T),Pcs,1,P/N-F0257-00510-00,,,,,,,,,
,,,,,Gear Total Draft Change(1.75-52T),Pcs,1,P/N-F0257-00520,,,,,,,,,
,,,,,Gear Assy. Flyer & Bobbin Drive RH,Pcs,2,P/N-F3400-01020-00,,,,,,,,,
,,,,,Gear Assy. Flyer & Bobbin Drive LH,Pcs,2,p/N-F3400-02020-00,,,,,,,,,
,,,,,Shaft Flyer & Bobbin GE/M(L-2638),Pcs,1,P/N-F3405-02070,,,,,,,,,
,,,,,Shaft Flyer & Bobbin OE(L-2607),Pcs,1,P/N-F3405-02130-00,,,,,,,,,
,,,,,Flyer Assy with bearing ,Pcs,2,P/N-F3410-04022-00,,,,,,,,,
,,,,,Presser Comp,Pcs,2,P/n-3415-04022-00,,,,,,,,,
,,,,,Pin Presser,Pcs,2,(P/N-F3416-25010-00),,,,,,,,,
,,,,,Gear Flyer RH,Pcs,1,(P-F3419-32010-00),,,,,,,,,
,,,,,Gear Flyer LH,Pcs,1,(P-F3419-32010-00),,,,,,,,,
,,,,,Cap Flyer,Pcs,2,(P/N-F3420-01030-0B),,,,,,,,,
,,,,,Cap Flyer,Pcs,2,(P/N-F3420-01040-0B),,,,,,,,,
,,,,,Gear Comb/Bobbin R-H,Pcs,2,P/N-3512-01010-00,,,,,,,,,
,,,,,Gear Comb/Bobbin L-H,Pcs,2,P/N-3512-02010-00,,,,,,,,,
,,,,,Rack Lifter GE,Pcs,1,(P/N-F3601-21010-0A),,,,,,,,,
,,,,,Rack Lifter OE,Pcs,1,(P/N-F3601-23010-0A),,,,,,,,,
,,,,,Slide Lifter M,Pcs,1,p/N-F3601-29020-OA),,,,,,,,,
,,,,,Rack Lifter (M) ,Pcs,1,(P/N-F3601-31010-00),,,,,,,,,
,,,,,Bearing Neck,Pcs,1,(P/N-F4106-16010-00),,,,,,,,,
,,,,,Bearing Neck,Pcs,1,(P/N-4106-16050),,,,,,,,,
,,,,,Roller Fluted Bottom M(28.5/440),Pcs,1,P/N-F4107-01210-00,,,,,,,,,
,,,,,Roller Knurled Bottom M( 28.5/440),Pcs,1,P/N-F4107-080130-00,,,,,,,,,
,,,,,Arm Comp/Weighling PK1550,Pcs,2,P/N-F4110-01041-00,,,,,,,,,
